state,county,fips,cf
IL,Putnam,17155,0.4523206706746973
IL,Randolph,17157,0.6611430293773263
IL,Richland,17159,0.4420315632916018
IL,Rock Island,17161,0.5853310601040189
IL,St. Clair,17163,0.5588852659347495
IL,Saline,17165,0.362422541957558
IL,Sangamon,17167,0.6011776635729505
IL,Schuyler,17169,0.5268017858665514
IL,Scott,17171,0.5460863276557181
IL,Shelby,17173,0.5134843477963587
IL,Stark,17175,0.5626922201947696
IL,Stephenson,17177,0.5624924314599747
IL,Tazewell,17179,0.5351011378718222
IL,Union,17181,0.5097083968819485
IL,Vermilion,17183,0.4617821200574489
IL,Wabash,17185,0.3972278301358418
IL,Warren,17187,0.5612875185598566
IL,Washington,17189,0.506014967832101
IL,Wayne,17191,0.4446746050926763
IL,White,17193,0.4290360913012461
IL,Whiteside,17195,0.5710667629549124
IL,Will,17197,0.4032493427535588
IL,Williamson,17199,0.4288966734065977
IL,Winnebago,17201,0.562040264047931
IL,Woodford,17203,0.5187829292510603
IN,Adams,18001,0.4602926781732613
IN,Allen,18003,0.4749242819415755
IN,Bartholomew,18005,0.3688126406800797
IN,Benton,18007,0.4488815711509654
IN,Blackford,18009,0.434056405525934
IN,Boone,18011,0.4222241428014419
IN,Brown,18013,0.3578330833443238
IN,Carroll,18015,0.4483209467919676
IN,Cass,18017,0.4445170085828606
IN,Clark,18019,0.3589575626966767
IN,Clay,18021,0.3798597608517352
IN,Clinton,18023,0.4380713418455367
IN,Crawford,18025,0.3261446217921424
IN,Daviess,18027,0.3716812124843235
IN,Dearborn,18029,0.3585105936356872
IN,Decatur,18031,0.3609948445921437
IN,DeKalb,18033,0.4554461797892682
IN,Delaware,18035,0.4137331859855256
IN,Dubois,18037,0.3287675968261226
IN,Elkhart,18039,0.4396480150931693
IN,Fayette,18041,0.364134496389666
IN,Floyd,18043,0.3408388652190992
IN,Fountain,18045,0.4231804729605583
IN,Franklin,18047,0.3642333232787832
IN,Fulton,18049,0.4330148053034565
IN,Gibson,18051,0.3702395945888084
IN,Grant,18053,0.4460416678598278
IN,Greene,18055,0.3758429210064377
IN,Hamilton,18057,0.4013745195728319
IN,Hancock,18059,0.3771626094605552
IN,Harrison,18061,0.3275368138865257
IN,Hendricks,18063,0.3877211085329052
IN,Henry,18065,0.3804911059114608
IN,Howard,18067,0.4396130774417591
IN,Huntington,18069,0.4585533188503072
IN,Jackson,18071,0.3553937091080462
IN,Jasper,18073,0.4563197939092328
IN,Jay,18075,0.4449770858373147
IN,Jefferson,18077,0.3721287767495668
IN,Jennings,18079,0.3524951197594179
IN,Johnson,18081,0.3866372878427559
IN,Knox,18083,0.391512751793039
IN,Kosciusko,18085,0.4349202542488245
IN,LaGrange,18087,0.4417727450085331
IN,Lake,18089,0.38902104482144
IN,LaPorte,18091,0.4224487822203805
IN,Lawrence,18093,0.3518108759107117
IN,Madison,18095,0.4034373720990712
IN,Marion,18097,0.4215880758636234
IN,Marshall,18099,0.427143129878905
IN,Martin,18101,0.3527694899090235
